Reporting Period End Date	IDRSSD	FDIC Certificate Number	OCC Charter Number	OTS Docket Number	Primary ABA Routing Number	Financial Institution Name	Financial Institution Address	Financial Institution City	Financial Institution State	Financial Institution Zip Code	Financial Institution Filing Type	Last Date/Time Submission Updated On	RCFD0071	RCFD0081	RCFD0426	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB575	RCFDB576	RCFDB577	RCFDB989	RCFDB995	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFDG105	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFN2200	RCFN6631	RCFN6636	RCFNB572	RCFNB573	RCFNB574	RCON0071	RCON0081	RCON0426	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONB987	RCONB989	RCONB993	RCONB995	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	
2017-03-31	765877	28246	701227	1227	301170587	HOME SAVINGS BANK	214 NORTH LINCOLN 	CHANUTE	KS	66720	051	2017-04-28T18:00:53																																																																																																																																																				2097	409	0	0	0	0							11	100	0				0	0	0	0	29918	0	450	0	6080	71263	54323	1002	57516	0	404	0	2191	0	13747	0	71263	0	0	0	0	0	0	0	0	0	0	0	14087	279	0	0	0				0	0	0	0	0	0	0	0	0	3131	51192	4	1231	0	32434	32030	-340	0	0	0	0	0	0	0	0	0	0		11	0	81	0	0	0		
2017-03-31	766052	23551	0	0	101204022	COMMUNITY BANK OF EL DORADO SPRINGS	210 EAST HIGHWAY 54 	EL DORADO SPRINGS	MO	64744	051	2017-04-27T13:17:25																																																																																																																																																				7668	1381	0	0	0	0							490	333	43	0	0	0	42	9	43	0	42226	0	132	528	746	105836	88804	55	88859	0	1154	0	0	0	16977	300	105836	43	0	0	0	0	0	0	0	0	0	0	16232	0	0	400	0				0	0	0	2	0	0	0	0	0	11879	76925	4	1231	0	47535	46381	45	0	0	0	0	0	0	6774	0	0	0		0	0	207	30	0	0		
2017-03-31	766164	23498	0	11362	111909579	TBK BANK, SSB	12700 PARK CENTRAL DRIVE SUITE 1700	DALLAS	TX	75251	041	2017-04-28T11:56:21																																																																																																																																																				87819	32252	15423	0	0	0	0	0	0	0	0	0	30509	30871	2841	0	0	0	18376	2512	20925	22257	254452	0	44541	10570	82114	2581829	2035914	13023	2259405	0	19018	28810	200000	0	322424	750	2581829	3785	0	2454	0	0	0	0	0	0	0	0	78046	0	0	243694	0	0	0	0	47	0	16	4511	329	3239	0	0	0	393635	1642279	2a	1231	0	2022609	2003591	-66	0	0	0	0	0	0	0	0	0	10468	0	1466	64	1025	0	3	0	0	
2017-03-31	766258	22752	16752	0	111307663	LUBBOCK NATIONAL BANK	4811 50TH ST. 	LUBBOCK	TX	79414	041	2017-04-20T12:45:25																																																																																																																																																				30159	51323	0	0	0	0	0	0	0	0	0	0	8990	1893	76	0	0	0	1738	62	8549	0	382694	0	9151	210	35908	1043179	872917	10624	945563	0	9160	0	55000	0	97616	1000	1043179	0	0	0	0	0	0	0	0	0	0	0	88214	0	0	10562	0	0	0	0	0	0	0	0	0	0	0	0	0	175064	697853	2b	1231	0	542894	533734	-2160	0	0	0	0	0	0	0	0	0	7022	0	0	0	23	0	0	0	0	
2017-03-31	767040	15414	0	0	73913836	LEGACY BANK	502 8TH STREET SW 	ALTOONA	IA	50009	051	2017-04-28T10:16:52																																																																																																																																																				7320	947	47	0	0	0							614	316	989	0	0	0	114	57	0	8498	4007	0	1715	1688	1285	102744	95283	139	95422	0	906	0	0	0	7321	189	102743	0	695	0	0	0	0	0	0	0	0	0	3488	0	0	3628	215				0	0	0	0	0	0	0	0	0	28543	66740	4	1231	0	74438	73532	16	0	0	0	0	0	0	3490	0	0	0		305	9	85	231	0	3		
2017-03-31	767152	3149	13046	0	111905324	FIRST NATIONAL BANK IN COOPER, THE	11 WEST SIDE SQUARE 	COOPER	TX	75432	041	2017-04-26T09:56:35																																																																																																																																																				8436	2054	0	0	0	0							120	419	289	0	0	0	0	0	0	0	12765	0	868	64	235	50165	43881	133	44014	0	183	0	0	0	6151	75	50165	0	0	0	0	0	0	0	0	0	0	0	4997	0	0	1075	0				0	0	0	0	0	120	0	0	0	15296	28585	1a	1231	0	18940	18757	4	0	0	0	0	0	0	6986	0	0	0	0	0	0	184	257	0	0	0	
2017-03-31	767246	10872	0	0	81904086	CHESTERFIELD STATE BANK	25 SOUTH MAIN STREET 	CHESTERFIELD	IL	62630	051	2017-04-27T16:08:12																																																																																																																																																				1750	744	0	0	0	0							345	246	55	140	0	0	36	0	28	0	250	0	146	191	131	19469	17460	15	17475	0	240	0	0	0	1994	50	19469	0	0	0	0	0	0	0	0	0	0	0	1569	0	0	375	0				0	0	0	0	0	140	0	0	0	3655	13805	4	1231	0	14927	14687	0	0	0	0	0	0	0	1570	0	0	0		89	9	184	12	0	0		
2017-03-31	767255	1964	0	0	101202875	LAMAR BANK AND TRUST COMPANY	1000 BROADWAY 	LAMAR	MO	64759	051	2017-04-18T11:13:05																																																																																																																																																				10432	2011	0	0	0	0							342	291	0	0	0	0	0	0	0	0	27299	0	676	0	4609	143103	127474	1114	128588	0	1196	0	0	0	14515	150	143103	11	0	0	0	0	0	0	0	0	0	0	13618	0	0	900	0				0	0	0	0	0	0	0	0	0	14560	112913	4	1231	0	99272	98076	-153	0	0	0	0	0	0	0	0	0	0		218	59	236	0	36	0		
2017-03-31	767554	19744	0	0	111101694	CITIZENS BANK & TRUST COMPANY OF VIVIAN, LOUISIANA	120 WEST ARKANSAS AVENUE 	VIVIAN	LA	710822852	051	2017-04-21T16:12:01																																																																																																																																																				1113	3824	0	0	0	0							1992	2596	967				193	73	30	129	42004	0	3643	1367	2664	135499	116821	169	118059	0	613	780	1069	0	17440	1047	135499	0	0	0	0	0	0	0	0	0	0	0	7445	0	0	8953	1231				0	0	92	1	0	0	0	0	0	29246	87575	1a	1231	0	76307	75694	-5	0	0	0	0	0	0	3050	0	0	0		1364	3	1684	658	0	0		
2017-03-31	767572	29059	702842	2842	312270476	TUCUMCARI FEDERAL SAVINGS & LOAN ASSOCIATION	301 S 1ST ST 	TUCUMCARI	NM	88401	051	2017-04-19T12:05:04																																																																																																																																																				4780	393	0	0	0	0							74	213	0				0	0	0	0	9113	0	297	195	604	35314	25721	49	30270	0	241	0	4500	0	5044	0	35314	0	0	0	0	0	0	0	0	0	0	0	5012	0	0	0	0				0	0	0	0	0	0	0	0	0	328	25393	1b	930	0	20173	19932	32	0	0	0	0	0	0	0	0	0	0		45	0	213	0	0	0		
2017-03-31	767611	12956	0	0	21308396	BANK OF RICHMONDVILLE	857 EAST MAIN STREET 	COBLESKILL	NY	12043	041	2017-04-20T11:43:55																																																																																																																																																				15362	1103	0	0	0	0							724	2508	680				249	55	491	1827	38317	0	775	193	4800	147786	131119	436	131555	0	1032	0	0	0	16231	181	147786	0	0	0	0	0	0	0	0	0	0	0	16313	0	0	143	0				99	0	0	0	0	0	0	0	0	18476	112643	1a	1231	0	85602	84570	-406	0	0	0	0	0	0	839	0	0	0	0	199	0	2017	604	114	5	0	
2017-03-31	767705	2575	7957	0	11305684	EDGARTOWN NATIONAL BANK, THE	2 SOUTH WATER STREET 	EDGARTOWN	MA	02539	041	2017-04-24T16:39:36																																																																																																																																																				188	3385	0	0	0	0							0	761	0				5	0	0	0	17520	0	3839	0	4684	182400	158064	462	165877	0	1413	0	5275	0	16523	978	182400	0	0	0	0	0	0	0	0	0	0	0	13062	0	0	2795	0				40	0	0	0	0	0	0	0	0	30154	127910	1a	1231	0	154197	152784	-312	0	0	0	0	0	0	0	0	0	2076	0	0	0	486	0	0	0	0	
2017-03-31	767732	20198	0	17306	61211870	SOUTH GEORGIA BANKING COMPANY	5515 ALABAMA AVENUE 	OMEGA	GA	31775	041	2017-04-28T14:05:03																																																																																																																																																				57211	32425	223	0	0	0	0	0	0	0	0	0	2986	2354	115	67	630	0	521	34	41	0	94343	0	9866	473	15452	452865	392853	1024	393877	0	3610	10397	0	0	58988	9000	452865	406	0	693	0	0	0	0	0	0	0	0	16245	0	0	33293	0	0	0	0	0	0	0	632	0	68	0	0	0	113838	279015	2b	1231	0	199585	195975	450	0	0	0	0	0	0	36500	0	0	0	0	1319	106	505	34	43	0	0	
2017-03-31	767817	7609	0	0	31309851	FIRST COMMUNITY BANK OF MERCERSBURG	12 SOUTH MAIN STREET 	MERCERSBURG	PA	17236	041	2017-04-27T11:56:51																																																																																																																																																				79	7643	132	0	0	0							174	1775	120				0	0	0	0	8296	0	3529	59	8882	180959	157891	2683	160574	0	1582	0	0	0	20385	180	180959	979	0	0	0	0	0	0	0	0	0	0	18112	0	0	2500	0				0	0	12	0	0	0	0	0	0	25772	132119	1a	1231	0	150890	149308	-407	0	0	0	0	0	0	3031	0	0	0	0	162	0	795	10	0	0	0	
2017-03-31	767974	28263	25137	0	241272118	CF BANK NATIONAL ASSOCIATION	7000 NORTH HIGH STREET 	WORTHINGTON	OH	43085	051	2017-04-28T18:16:25																																																																																																																																																				21744	2359	6	0	0	0							1385	1071	0	0	0	0	0	0	251	0	14006	0	3409	204	11397	414978	349969	1450	372919	0	6942	0	21500	0	42059	19	414978	0	0	0	0	0	0	0	0	0	0	0	-14036	0	0	56075	830				226	0	111	0	0	0	0	0	0	74319	275650	2b	1231	0	367965	361023	1	0	0	0	0	0	0	0	0	0	0		274	0	0	0	0	0		
2017-03-31	768074	29058	0	0	325170877	FIRST FINANCIAL NORTHWEST BANK	201 WELLS AVENUE SOUTH 	RENTON	WA	98057	041	2017-04-27T13:15:33																																																																																																																																																				20007	6066	0	0	0	0	0	0	0	0	0	0	602	0	0	0	0	0	0	0	0	0	129662	0	18384	2281	45191	1058352	758877	8125	938502	0	11110	0	171500	0	119850	1	1058352	0	0	0	0	0	0	0	0	0	0	0	-7955	0	0	128846	0	0	0	0	0	0	0	0	0	0	0	0	0	42675	716202	1a	1231	0	847871	836761	-1042	0	0	0	0	0	0	0	0	0	0	0	544	58	0	0	0	0	0	
2017-03-31	768252	9757	0	0	91901341	NICOLLET COUNTY BANK OF SAINT PETER, THE	220 SOUTH THIRD STREET 	SAINT PETER	MN	56082	051	2017-04-07T16:47:20																																																																																																																																																				45773	2435	0	0	0	0							883	1157	277	11	0	0	75	242	219	1445	40534	0	369	0	1734	178947	162106	139	166242	0	987	0	3997	0	12705	465	178947	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	11535	0				0	0	0	0	0	11	0	0	0	38764	123342	4	1231	0	75644	74657	-345	0	0	0	0	0	0	12000	0	0	0		230	15	446	0	0	0		
2017-03-31	768458	16854	0	0	107002008	COMMUNITY 1ST BANK LAS VEGAS	600 DOUGLAS AVE 	LAS VEGAS	NM	87701	041	2017-04-25T18:08:57																																																																																																																																																				16118	3008	0	0	0	0							4826	537	296				238	0	1438	0	28725	0	4213	2885	3158	127646	116741	245	117662	0	1487	0	676	0	9984	495	127646	0	0	0	0	0	0	0	0	0	0	0	-2822	0	0	12230	0				0	0	0	0	0	0	0	0	0	20873	95868	2a	1231	0	55356	53869	81	0	0	0	0	0	0	15670	0	0	0	0	972	56	72	296	0	0	0	
2017-03-31	768476	28266	0	1265	325170864	RAYMOND FEDERAL BANK	202 DURYEA STREET 	RAYMOND	WA	98577	051	2017-04-11T14:15:54																																																																																																																																																				6603	397	0	0	0	0							22	132	0				0	0	0	7619	0	0	498	0	360	60637	54115	483	54598	0	629	0	0	0	6039	0	60637	0	0	0	0	0	0	0	0	0	0	0	6039	0	0	0	0				0	0	0	0	0	0	0	0	0	1257	52858	1a	0630	0	45789	45160	0	0	0	0	0	0	0	0	0	0	0		22	0	132	0	0	0		
2017-03-31	768953	17280	0	0	91310990	BANK OF TIOGA, THE	7 NORTH MAIN STREET 	TIOGA	ND	58852	051	2017-04-28T16:47:48																																																																																																																																																				1737	4743	3315	0	0	0							169	2321	0	0	2149	0	0	0	169	0	283257	0	3576	0	24006	381098	310913	1412	354835	0	222	0	0	0	26263	450	381098	0	0	0	0	0	0	0	0	0	0	0	9488	0	0	23872	0				0	0	0	2149	0	0	0	0	0	58352	252561	2b	1231	0	60686	60464	-7547	0	0	0	0	0	0	0	0	42510	0		0	0	0	0	0	0		
2017-03-31	769156	8831	0	0	91902049	FIRST STATE BANK OF SAUK CENTRE	423 MAIN STREET SOUTH 	SAUK CENTRE	MN	56378	051	2017-04-25T17:43:00																																																																																																																																																				6374	2216	371	0	0	0							0	18	0	0	0	0	0	0	0	843	19471	0	2055	107	1091	97322	83634	168	83802	0	656	1285	0	0	13520	250	97322	0	0	0	0	0	0	0	0	0	0	0	2284	0	0	10990	0				0	0	0	0	0	0	0	0	0	9955	73679	5	1231	0	64165	63509	-4	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		
2017-03-31	769334	12402	0	13579	71108083	EXCHANGE STATE BANK	126 NORTH BROAD STREET 	LANARK	IL	61046	051	2017-04-24T16:37:16																																																																																																																																																				2485	2035	0	0	0	0							686	0	3	0	0	0	0	0	0	0	49294	0	744	0	2374	93296	75785	124	82862	0	899	0	6953	0	10434	400	93296	0	0	0	0	0	0	0	0	0	0	0	6023	0	0	3403	0				0	0	0	0	0	0	0	0	0	12091	63694	4	1231	0	37263	36364	608	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		
2017-03-31	770068	3358	7194	0	111906611	MORRIS COUNTY NATIONAL BANK	101 US HIGHWAY 67 EAST 	NAPLES	TX	75568	041	2017-04-10T12:04:36																																																																																																																																																				21	4225	0	0	0	0							241	575	343	0	0	0	118	241	241	0	26761	0	1753	246	3661	96949	86289	112	87761	0	830	0	0	0	9188	263	96949	0	0	0	0	0	0	0	0	0	0	0	8253	0	0	688	0				0	0	0	27	102	0	0	0	0	15669	70620	1a	1231	0	61112	60282	-16	0	0	0	0	0	0	0	0	1360	0	0	0	0	306	0	0	0	0	
2017-03-31	770367	24315	0	0	122203471	COMMUNITY BANK	460 SIERRA MADRE VILLA AVENUE 	PASADENA	CA	91107	041	2017-04-27T17:13:11																																																																																																																																																				19204	38408	2343	0	0	0	0	0	0	0	0	0	14979	494	0	0	0	0	312	0	9967	0	924826	0	11073	0	144680	3625043	2645859	28452	3289311	0	33449	1435	615000	0	335732	3134	3625043	0	0	0	0	0	0	0	0	0	0	0	304508	0	0	33901	0	0	0	0	0	0	0	0	0	0	0	0	0	1055942	1589917	1a	1231	0	2516523	2483074	-5811	0	0	0	0	0	0	0	0	0	0	0	112	306	0	0	0	0	0	
2017-03-31	770451	13382	0	0	91214339	FARMERS & MERCHANTS STATE BANK OF SPRINGFIELD	101 NORTH MARSHALL AVENUE 	SPRINGFIELD	MN	56087	051	2017-04-25T11:54:16																																																																																																																																																				5123	2081	0	0	0	0							26	653	0	0	583	0	0	0	7	0	19469	0	1671	460	6254	113246	95338	1144	103141	0	955	0	6659	0	10105	125	113246	66	0	0	0	0	0	0	0	0	0	0	4659	0	0	5375	0				0	0	0	583	0	0	0	0	0	11835	83503	4	1231	0	79087	78132	-54	0	0	0	0	0	0	56	0	0	0		17	0	0	0	0	0		
2017-03-31	770545	10463	0	15586	71119234	MIDDLETOWN STATE BANK	6TH STREET & MADISON STREET 	MIDDLETOWN	IL	62666	051	2017-04-24T14:20:52																																																																																																																																																				905	951	0	0	0	0							0	139	25	0	0	0	0	0	0	5267	0	0	212	0	251	32750	28004	30	29284	0	147	0	1250	0	3466	53	32750	0	0	0	0	0	0	0	0	0	0	0	244	0	0	3169	0				0	0	0	0	0	0	0	0	0	4840	23164	5	1231	0	24140	23993	0	0	0	0	0	0	0	1171	0	0	0		0	0	139	25	0	0		
2017-03-31	770639	3691	2503	17116	71902030	HOMETOWN NATIONAL BANK	260 BUCKLIN STREET 	LA SALLE	IL	61301	051	2017-04-28T14:49:47																																																																																																																																																				18976	4881	78	0	0	0							671	15	0				0	0	10	0	63366	0	4716	0	2328	221296	195644	1646	197290	0	2731	0	0	0	24006	1200	221296	0	0	0	0	0	0	0	0	0	0	0	17667	0	0	5000	0				0	0	0	0	0	0	0	0	0	46788	148856	1a	1231	0	129682	126951	139	0	0	0	0	0	0	0	0	0	0		0	0	6	0	0	0		
2017-03-31	770657	8904	0	0	101201863	NODAWAY VALLEY BANK, THE	304 NORTH MAIN 	MARYVILLE	MO	64468	051	2017-04-28T16:58:46																																																																																																																																																				54575	15153	0	0	0	0							687	9163	0	0	268	0	18	0	100	0	206147	0	17949	1000	23239	870998	733296	5660	761808	0	8115	16536	0	0	109190	600	870998	4208	0	0	0	0	0	0	0	0	668	668	73792	530	0	40839	301				95	0	0	268	0	0	0	0	0	180281	553015	1a	1231	0	543013	534898	-6041	0	0	0	0	0	0	2	0	0	22184		13	12	2123	0	76	0		
2017-03-31	770853	19001	0	0	81501175	FIRST MIDWEST BANK OF DEXTER	819 BUSINESS 60 WEST 	DEXTER	MO	63841	051	2017-04-21T17:47:52																																																																																																																																																				10294	6461	0	0	0	0							1151	1275	0	0	0	0	167	0	339	0	18115	0	11482	200	9525	318561	285050	310	287367	0	2784	0	2007	0	31194	275	318561	0	0	0	0	0	0	0	0	0	0	0	25994	0	0	5220	376				0	0	0	25	0	0	0	0	0	47120	237930	1a	1231	0	264892	262108	-295	0	0	0	0	0	0	0	0	0	0		85	8	518	0	8	0		
2017-03-31	771047	931	0	14032	71107699	CITIZENS STATE BANK OF MILFORD	36 EAST JONES STREET 	MILFORD	IL	60953	051	2017-04-11T15:26:00																																																																																																																																																				7443	677	0	0	0	0							0	748	77	0	740	0	0	75	0	0	11352	0	217	0	1218	45568	41275	42	41317	0	108	0	0	0	4251	300	45568	0	0	0	0	0	0	0	0	0	0	0	2127	0	0	1695	0				0	0	0	740	0	0	0	0	0	9098	32177	4	1231	0	24769	24661	129	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		
2017-03-31	771140	3787	9582	0	81212574	DIETERICH BANK, NATIONAL ASSOCIATION	101 SOUTH MAIN STREET 	DIETERICH	IL	62424	041	2017-04-28T11:20:50																																																																																																																																																				2130	8631	1076	0	0	0	0	0	0	0	0	0	3354	1866	0	0	0	0	124	0	1084	0	156927	0	10460	4529	13783	616566	534134	4328	556906	0	5221	0	12000	0	59660	200	616566	1090	0	267	0	0	0	0	0	0	0	0	34314	0	0	25757	0	0	0	0	0	0	17	67	0	0	0	0	0	73923	460212	2a	1231	0	411871	406650	-611	0	0	0	0	0	0	12380	0	0	6444	0	1339	218	130	0	36	0	0	
2017-03-31	771458	2240	0	0	112200439	FIRST AMERICAN BANK	303 WEST MAIN STREET 	ARTESIA	NM	882107526	041	2017-04-26T11:03:19																																																																																																																																																				6224	18537	463	0	0	0	0	0	0	0	0	0	3352	370	0	0	0	0	114	0	608	63373	340388	0	28646	895	28935	1089221	935010	14121	980255	0	12281	3865	0	0	108966	3769	1089221	0	0	85	0	0	0	0	0	0	0	0	52108	0	0	55997	1376	0	0	0	0	0	0	0	0	0	0	0	0	285919	649091	1a	1231	0	608800	596519	-2908	0	0	0	0	0	0	0	0	0	31124	0	1504	10	165	0	15	0	0	
2017-03-31	771609	90196	0	13133	211372239	BAYCOAST BANK	330 SWANSEA MALL DRIVE 	SWANSEA	MA	02777	041	2017-04-27T14:21:27																																																																																																																																																				843	16422	3244	0	0	0	0	0	0	0	0	0	4435	412	0	0	0	0	0	0	0	0	229045	0	31222	267	42431	1312949	996163	17585	1187373	99	7333	4494	173625	0	125477	823	1312949	0	0	0	0	0	0	0	0	0	0	0	69013	0	0	57143	10860	0	0	0	0	0	100	0	0	0	0	0	0	187251	808912	2a	1231	0	981454	974121	-1502	0	0	0	0	0	0	0	0	0	0	0	1957	19	0	0	125	0	0	
2017-03-31	771748	15427	0	12824	73921776	CHELSEA SAVINGS BANK	601 13TH STREET 	BELLE PLAINE	IA	52208	041	2017-04-26T18:01:45																																																																																																																																																				2787	941	0	0	0	0							175	320	255	0	0	0	104	62	0	0	63961	0	803	1358	1214	125227	102359	170	103623	0	439	0	1094	0	21604	200	125227	0	0	0	0	0	0	0	0	0	0	0	20444	0	0	1300	0				0	0	0	1	0	0	0	0	0	15478	86881	1a	1231	0	50454	50015	-340	0	0	0	0	0	0	4148	0	0	0	0	174	0	110	193	0	0	0	
2017-03-31	771878	28924	702631	2631	271972912	FIRST FEDERAL SAVINGS BANK	633 LASALLE STREET 	OTTAWA	IL	613500000	041	2017-04-18T16:22:47																																																																																																																																																				61793	3223	1167	0	0	0	0	0	0	0	0	0	3879	1993	0	0	0	0	0	0	0	17425	16452	0	5011	620	17795	370525	325514	4407	329921	0	2450	0	0	0	40604	0	370525	0	0	0	18	0	130	0	0	0	0	0	40645	0	0	0	766	0	0	0	520	0	0	0	0	0	0	0	0	17399	308115	1a	1231	0	248723	246273	-41	0	0	0	0	0	0	0	0	0	0	0	2604	78	1364	0	55	0	0	
2017-03-31	772008	90303	0	8563	211371447	SOUTH SHORE BANK	1530 MAIN STREET 	SOUTH WEYMOUTH	MA	02190	041	2017-04-27T11:51:21																																																																																																																																																				39538	7839	12	0	0	0	0	0	0	0	0	0	5679	2076	0	0	0	0	61	0	556	0	203917	0	9076	0	36897	1070675	850943	4524	953431	0	7734	4115	95500	0	117244	1	1070675	0	0	0	0	0	0	0	0	0	0	0	117735	0	0	9	289	0	0	0	456	0	19	0	0	0	0	0	0	182463	668480	2a	0930	0	771898	764164	-501	0	0	0	0	0	0	4828	0	0	2464	0	4597	62	1196	0	0	0	0	
2017-03-31	772240	10114	0	10822	73908317	COMMUNITY STATE BANK	509 LYNN STREET 	TIPTON	IA	52772	051	2017-04-13T15:54:00																																																																																																																																																				13743	3813	0	0	0	0							37	159	0	0	0	0	0	0	29	2680	43917	0	1060	0	3890	122468	110294	439	111426	0	665	0	0	0	11042	750	122468	0	0	0	0	0	0	0	0	0	0	0	8142	0	0	2550	0				8	0	0	8	0	0	0	0	0	26559	83735	2b	1231	0	54030	53365	-400	0	0	0	0	0	0	0	0	0	693		0	0	127	0	0	0		
2017-03-31	772446	1596	21527	0	72404786	COMERICA BANK & TRUST, NATIONAL ASSOCIATION	101 NORTH MAIN STREET 	ANN ARBOR	MI	48104	041	2017-04-28T14:19:55																																																																																																																																																				0	46005	2428	0	0	0							0	0	0				0	0	0	0	0	0	87	0	9291	59380	514	3153	3667	0	0	0	0	0	55713	1450	59380	0	0	0	0	0	0	0	0	0	0	0	47328	0	0	6935	0				0	0	0	0	0	0	0	0	0	514	0	2a	1231	0	0	0	0	0	0	0	0	0	0	0	1569	0	0	0	0	0	0	0	0	0	0	
2017-03-31	772745	14321	0	0	81000168	FIRST ILLINOIS BANK	327 MISSOURI AVENUE 	EAST SAINT LOUIS	IL	62201	041	2017-04-20T10:24:03																																																																																																																																																				1699	691	0	0	0	0							177	437	33				396	0	0	32381	5896	0	517	0	241	46288	41025	75	41100	0	652	0	0	0	5188	1000	46288	0	0	0	0	0	99	0	0	0	0	0	3011	0	0	1123	0				0	0	0	0	0	0	0	0	0	9841	31184	2a	1231	0	5515	4863	54	18	0	0	0	0	0	0	0	0	0	0	78	0	0	33	0	0	0	
2017-03-31	772754	1945	0	0	101211031	METZ BANKING COMPANY	123 NORTH OSAGE BOULEVARD 	NEVADA	MO	64772	051	2017-04-14T18:32:28																																																																																																																																																				6945	3164	0	0	0	0							1051	54	0	88	0	0	0	0	0	0	11453	0	658	0	728	72679	64294	50	64344	0	664	0	0	0	8335	50	72679	0	0	829	0	0	0	0	0	0	0	0	8065	0	0	250	0				0	0	0	0	0	88	0	0	0	17645	46649	8	1231	0	50395	49731	-30	0	0	0	0	0	0	0	0	0	0		134	0	50	0	0	0		
2017-03-31	773032	879	0	14287	61108161	FARMERS STATE BANK	115 N. WASHINGTON STREET 	LINCOLNTON	GA	30817	041	2017-04-27T14:50:57																																																																																																																																																				8828	3165	0	0	0	0							2757	1275	35				75	0	12	0	38364	0	4753	830	3856	129439	110123	376	110499	0	724	0	0	0	18940	200	129439	0	0	0	0	0	0	0	0	0	0	0	12663	0	0	5800	0				0	0	0	92	24	0	0	0	0	26270	83853	2a	1231	0	70367	69643	277	0	0	0	0	0	0	0	0	0	0	0	277	0	355	0	0	0	0	
2017-03-31	773171	30943	706149	6149	291270649	MID-CENTRAL FEDERAL SAVINGS BANK	520 S. JEFFERSON 	WADENA	MN	56482	051	2017-05-02T10:39:38																																																																																																																																																				5942	3144	184	0	0	0							92	1149	32				0	0	0	1015	0	0	2145	428	915	108787	92068	202	99270	0	635	0	7000	0	9517	100	108787	0	0	0	0	0	0	0	0	0	0	0	7985	0	0	1432	0				39	0	0	0	0	0	0	0	0	8089	83979	2a	1231	0	95649	95014	0	0	0	0	0	0	0	0	0	0	0		44	0	511	0	122	0		
